-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2015 through 12/31/2020 in UTC
Location: Latitude  28.627   Longitude 77.172 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 230.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS                    MERRA-2 Surface Pressure (kPa) 
PSC                   MERRA-2 Corrected Atmospheric Pressure (Adjusted For Site Elevation) (kPa) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS,PSC
2018,3,4,12,22.88,26.83,25.92,30.63,7.79,335.2,98.23,98.09
2018,3,4,13,0.0,0.0,23.04,38.73,7.31,344.9,98.37,98.23
2018,3,4,14,0.0,0.0,20.96,46.23,5.51,351.0,98.47,98.33
2018,3,4,15,0.0,0.0,19.77,50.39,3.42,354.6,98.51,98.37
2018,3,4,16,0.0,0.0,18.73,53.55,2.41,351.6,98.53,98.39
2018,3,4,17,0.0,0.0,17.93,55.92,2.29,345.4,98.52,98.38
2018,3,4,18,0.0,0.0,17.28,57.93,2.32,340.3,98.5,98.36
2018,3,4,19,0.0,0.0,16.65,59.86,2.36,338.3,98.47,98.33
2018,3,4,20,0.0,0.0,16.05,61.57,2.34,338.2,98.43,98.29
2018,3,4,21,0.0,0.0,15.5,63.4,2.2,336.7,98.41,98.26
2018,3,4,22,0.0,0.0,15.0,65.57,2.05,333.1,98.41,98.26
2018,3,4,23,0.0,0.0,14.53,67.62,1.96,324.1,98.47,98.32
2018,3,5,0,0.0,0.0,13.84,70.68,2.09,309.6,98.55,98.41
2018,3,5,1,26.48,26.48,14.43,67.9,2.15,301.5,98.64,98.49
2018,3,5,2,207.57,207.6,18.02,53.67,3.08,300.4,98.72,98.58
2018,3,5,3,419.15,419.17,22.7,35.43,2.82,312.7,98.8,98.65
2018,3,5,4,616.83,616.85,26.44,23.08,3.39,325.3,98.83,98.69
2018,3,5,5,762.22,762.22,28.14,19.77,3.58,322.3,98.82,98.68
2018,3,5,6,839.75,840.15,29.43,17.38,3.62,316.6,98.77,98.62
2018,3,5,7,838.05,838.05,30.25,15.68,3.73,311.8,98.68,98.54
2018,3,5,8,768.7,768.97,30.65,14.35,3.98,309.8,98.59,98.45
2018,3,5,9,630.6,631.2,30.52,13.58,4.24,310.1,98.53,98.39
2018,3,5,10,439.15,439.85,29.74,13.48,4.45,312.4,98.49,98.35
2018,3,5,11,223.82,224.15,28.28,14.14,4.34,315.7,98.5,98.36
2018,3,5,12,34.22,34.28,23.53,19.17,2.89,319.2,98.54,98.4
2018,3,5,13,0.0,0.0,20.76,22.65,3.19,322.4,98.61,98.46
2018,3,5,14,0.0,0.0,19.7,24.41,3.24,324.2,98.68,98.53
2018,3,5,15,0.0,0.0,18.77,26.46,3.27,324.5,98.75,98.61
2018,3,5,16,0.0,0.0,17.96,28.85,3.26,323.0,98.78,98.64
2018,3,5,17,0.0,0.0,17.2,31.56,3.23,320.1,98.8,98.65
2018,3,5,18,0.0,0.0,16.49,34.19,3.18,317.3,98.78,98.63
2018,3,5,19,0.0,0.0,15.8,36.77,3.12,313.8,98.75,98.6
2018,3,5,20,0.0,0.0,15.17,39.1,3.06,309.2,98.71,98.56
2018,3,5,21,0.0,0.0,14.57,41.29,2.98,303.8,98.67,98.52
2018,3,5,22,0.0,0.0,14.06,43.17,2.95,297.0,98.67,98.52
2018,3,5,23,0.0,0.0,13.65,44.54,2.96,291.2,98.69,98.54
2018,3,6,0,0.0,0.0,13.28,45.64,2.98,287.0,98.72,98.57
2018,3,6,1,30.67,30.67,14.36,42.48,3.15,283.9,98.77,98.63
2018,3,6,2,219.15,219.85,18.12,33.21,4.16,282.1,98.84,98.69
2018,3,6,3,441.4,442.85,22.6,25.6,4.12,288.8,98.9,98.76
2018,3,6,4,637.45,639.58,26.45,20.84,5.52,298.0,98.92,98.77
2018,3,6,5,777.62,783.1,28.19,18.36,5.69,303.0,98.9,98.75
2018,3,6,6,822.83,833.88,29.31,16.42,5.7,306.2,98.83,98.68
2018,3,6,7,838.05,839.4,30.0,15.17,5.7,307.5,98.72,98.58
2018,3,6,8,769.38,769.95,30.27,14.48,5.68,306.4,98.61,98.47
2018,3,6,9,621.53,633.12,30.21,14.12,5.42,305.7,98.54,98.4
2018,3,6,10,421.7,441.02,29.72,14.06,5.09,305.7,98.5,98.36
2018,3,6,11,212.02,222.3,28.45,14.93,4.44,305.6,98.5,98.36
2018,3,6,12,32.08,34.38,23.47,20.66,2.9,305.6,98.53,98.38
2018,3,6,13,0.0,0.0,20.9,24.11,3.15,306.2,98.59,98.45
2018,3,6,14,0.0,0.0,19.92,25.77,3.13,307.6,98.67,98.52
2018,3,6,15,0.0,0.0,18.92,27.87,3.17,307.0,98.71,98.57
2018,3,6,16,0.0,0.0,17.93,30.35,3.24,305.7,98.74,98.59
2018,3,6,17,0.0,0.0,17.04,32.83,3.27,305.9,98.71,98.56
2018,3,6,18,0.0,0.0,16.22,35.17,3.27,307.9,98.68,98.53
2018,3,6,19,0.0,0.0,15.44,37.59,3.24,310.4,98.64,98.49
2018,3,6,20,0.0,0.0,14.68,39.93,3.19,312.1,98.6,98.46
2018,3,6,21,0.0,0.0,13.94,42.07,3.13,311.4,98.56,98.42
2018,3,6,22,0.0,0.0,13.27,43.94,3.06,309.0,98.54,98.39
2018,3,6,23,0.0,0.0,12.65,45.76,3.02,305.8,98.54,98.39
2018,3,7,0,0.0,0.0,12.12,47.4,3.0,302.0,98.57,98.42
2018,3,7,1,32.83,32.83,13.3,43.99,3.2,297.4,98.62,98.47
2018,3,7,2,224.1,224.18,17.14,34.39,4.16,290.7,98.68,98.53
2018,3,7,3,445.0,445.05,21.88,25.5,3.68,285.6,98.72,98.58
2018,3,7,4,642.55,642.58,27.3,17.62,5.47,309.7,98.75,98.6
2018,3,7,5,787.88,787.88,29.52,14.64,5.44,309.8,98.73,98.59
2018,3,7,6,788.84,815.66,31.13,12.54,5.23,307.5,98.67,98.53
2018,3,7,7,883.05,883.05,32.27,11.16,5.03,305.8,98.59,98.45
2018,3,7,8,811.5,811.5,32.81,10.47,4.85,304.0,98.49,98.35
2018,3,7,9,669.72,669.83,32.6,10.59,4.54,304.8,98.42,98.28
2018,3,7,10,473.4,473.58,31.68,11.45,4.12,305.9,98.39,98.25
2018,3,7,11,245.4,245.57,30.04,13.09,3.35,306.0,98.39,98.25
2018,3,7,12,40.25,40.28,24.83,19.37,2.4,306.2,98.42,98.28
2018,3,7,13,0.0,0.0,22.69,22.05,2.54,309.4,98.49,98.35
2018,3,7,14,0.0,0.0,21.8,23.54,2.45,314.8,98.58,98.43
2018,3,7,15,0.0,0.0,21.14,24.84,2.31,320.1,98.66,98.51
2018,3,7,16,0.0,0.0,20.67,25.84,2.05,322.7,98.7,98.55
2018,3,7,17,0.0,0.0,20.41,26.52,1.76,323.8,98.7,98.56
2018,3,7,18,0.0,0.0,19.87,27.62,1.46,324.5,98.68,98.54
2018,3,7,19,0.0,0.0,19.14,29.11,1.19,328.0,98.65,98.5
2018,3,7,20,0.0,0.0,19.01,29.55,1.01,332.2,98.62,98.48
2018,3,7,21,0.0,0.0,18.88,30.0,0.91,330.3,98.6,98.45
2018,3,7,22,0.0,0.0,18.47,30.93,0.86,330.8,98.6,98.46
2018,3,7,23,0.0,0.0,18.11,31.8,0.79,335.4,98.64,98.49
2018,3,8,0,0.0,0.0,17.81,32.58,0.66,333.0,98.71,98.56
2018,3,8,1,33.7,33.58,17.94,32.58,0.52,309.5,98.8,98.65
2018,3,8,2,219.73,219.98,20.28,28.45,0.58,268.0,98.89,98.74
2018,3,8,3,437.52,437.83,24.16,22.79,0.49,263.0,98.95,98.81
2018,3,8,4,577.87,605.36,29.8,16.51,1.45,334.3,98.94,98.8
2018,3,8,5,770.05,771.95,31.77,14.45,1.65,339.0,98.9,98.76
2018,3,8,6,848.0,853.47,32.81,13.17,1.49,339.6,98.82,98.68
2018,3,8,7,855.72,855.72,33.41,12.23,1.31,336.2,98.71,98.57
2018,3,8,8,784.15,784.97,33.55,11.67,1.18,330.6,98.6,98.46
2018,3,8,9,644.5,645.83,33.22,11.44,1.03,325.2,98.52,98.38
2018,3,8,10,451.58,452.7,32.45,11.62,0.97,325.5,98.48,98.34
2018,3,8,11,234.88,235.62,30.98,12.94,0.95,334.5,98.49,98.35
2018,3,8,12,38.47,38.58,27.45,17.04,1.24,355.8,98.53,98.39
2018,3,8,13,0.0,0.0,25.48,18.13,1.82,9.5,98.59,98.45
2018,3,8,14,0.0,0.0,23.81,20.05,2.23,17.0,98.66,98.51
2018,3,8,15,0.0,0.0,22.61,21.74,2.38,23.5,98.72,98.57
2018,3,8,16,0.0,0.0,21.72,23.21,2.37,29.9,98.75,98.6
2018,3,8,17,0.0,0.0,20.89,24.73,2.34,34.4,98.74,98.59
2018,3,8,18,0.0,0.0,20.11,26.28,2.31,39.2,98.72,98.57
2018,3,8,19,0.0,0.0,19.34,27.99,2.3,44.5,98.69,98.55
2018,3,8,20,0.0,0.0,18.74,29.48,2.23,50.1,98.66,98.51
2018,3,8,21,0.0,0.0,18.28,30.86,2.1,50.0,98.63,98.49
2018,3,8,22,0.0,0.0,17.92,32.18,1.94,45.8,98.63,98.48
2018,3,8,23,0.0,0.0,17.69,33.29,1.63,44.3,98.67,98.52
2018,3,9,0,0.0,0.0,17.63,33.98,1.12,46.1,98.72,98.58
2018,3,9,1,33.58,34.03,18.31,32.96,0.27,39.0,98.8,98.66
2018,3,9,2,216.23,219.02,20.36,29.1,0.74,244.5,98.9,98.75
2018,3,9,3,432.77,436.6,24.13,22.99,1.05,247.1,98.96,98.81
2018,3,9,4,627.8,629.25,29.9,15.22,0.68,297.3,98.96,98.82
2018,3,9,5,769.65,769.65,32.08,12.74,1.11,291.0,98.92,98.78
2018,3,9,6,806.58,806.58,33.33,11.56,1.72,279.0,98.84,98.7
2018,3,9,7,799.22,825.15,34.07,10.84,2.29,279.5,98.72,98.58
2018,3,9,8,739.1,739.1,34.3,10.57,2.67,287.0,98.59,98.45
2018,3,9,9,600.65,600.65,34.06,10.62,2.84,296.8,98.5,98.36
2018,3,9,10,411.35,411.35,33.35,10.98,2.95,305.5,98.46,98.32
2018,3,9,11,208.68,208.68,31.87,12.0,2.64,315.8,98.45,98.31
2018,3,9,12,33.9,33.85,26.75,17.25,2.47,336.3,98.48,98.34
2018,3,9,13,0.0,0.0,24.08,19.81,3.08,348.8,98.54,98.4
2018,3,9,14,0.0,0.0,22.95,21.5,3.37,357.1,98.6,98.46
2018,3,9,15,0.0,0.0,22.1,23.13,3.5,359.2,98.66,98.51
2018,3,9,16,0.0,0.0,21.33,24.93,3.64,357.6,98.69,98.55
2018,3,9,17,0.0,0.0,20.53,26.97,3.77,357.4,98.68,98.54
2018,3,9,18,0.0,0.0,19.67,29.34,3.85,358.4,98.66,98.52
2018,3,9,19,0.0,0.0,18.75,32.22,3.88,359.3,98.63,98.48
2018,3,9,20,0.0,0.0,17.8,35.51,3.8,358.6,98.6,98.45
2018,3,9,21,0.0,0.0,16.75,39.18,3.32,355.7,98.57,98.42
2018,3,9,22,0.0,0.0,15.87,42.3,2.96,350.3,98.55,98.41
2018,3,9,23,0.0,0.0,15.31,44.49,2.84,341.3,98.57,98.43
2018,3,10,0,0.0,0.0,15.0,45.87,2.72,328.5,98.62,98.47
2018,3,10,1,32.4,32.9,16.23,42.76,2.38,316.0,98.68,98.53
2018,3,10,2,200.18,206.57,20.15,33.72,3.11,300.9,98.76,98.61
2018,3,10,3,396.95,417.98,23.93,26.79,2.53,284.4,98.82,98.67
2018,3,10,4,583.4,611.6,29.58,16.06,3.49,305.0,98.84,98.7
2018,3,10,5,716.3,754.38,32.16,12.34,4.01,305.9,98.81,98.67
2018,3,10,6,837.38,859.95,33.59,10.8,4.25,305.9,98.73,98.59
2018,3,10,7,862.3,862.3,34.54,9.8,4.52,308.4,98.61,98.47
2018,3,10,8,788.17,789.5,34.89,9.43,4.75,311.3,98.48,98.34
2018,3,10,9,646.9,649.25,34.51,9.68,4.91,313.7,98.4,98.26
2018,3,10,10,452.8,455.5,33.55,10.33,5.03,315.4,98.36,98.22
2018,3,10,11,231.32,233.35,31.92,11.69,4.75,316.5,98.37,98.23
2018,3,10,12,39.5,39.8,26.79,16.93,3.06,321.0,98.41,98.27
2018,3,10,13,0.0,0.0,23.78,21.33,3.36,326.0,98.48,98.33
2018,3,10,14,0.0,0.0,22.68,24.19,3.38,330.9,98.55,98.41
2018,3,10,15,0.0,0.0,21.66,27.09,3.35,335.1,98.6,98.46
2018,3,10,16,0.0,0.0,20.7,29.7,3.3,337.4,98.6,98.46
2018,3,10,17,0.0,0.0,19.81,31.92,3.25,337.9,98.57,98.43
2018,3,10,18,0.0,0.0,18.96,34.15,3.2,337.4,98.54,98.4
2018,3,10,19,0.0,0.0,18.16,36.42,3.14,335.7,98.5,98.36
2018,3,10,20,0.0,0.0,17.43,38.91,3.11,334.5,98.47,98.33
2018,3,10,21,0.0,0.0,16.74,41.46,3.07,332.4,98.44,98.29
2018,3,10,22,0.0,0.0,16.11,44.18,3.0,330.4,98.43,98.29
2018,3,10,23,0.0,0.0,15.49,47.23,2.92,329.1,98.46,98.31
2018,3,11,0,0.0,0.0,14.9,50.38,2.84,326.9,98.51,98.36
2018,3,11,1,39.6,39.62,16.06,47.75,2.94,322.2,98.57,98.43
2018,3,11,2,227.85,227.9,19.44,39.11,3.45,314.8,98.65,98.5
2018,3,11,3,449.3,449.33,23.95,29.59,2.74,310.3,98.7,98.56
2018,3,11,4,644.4,644.4,29.38,19.5,4.67,318.4,98.71,98.57
2018,3,11,5,786.8,786.8,31.64,16.45,4.54,312.1,98.67,98.53
2018,3,11,6,840.65,840.65,33.05,14.9,4.21,303.8,98.59,98.45
2018,3,11,7,842.12,842.12,34.0,13.91,4.07,293.6,98.5,98.36
2018,3,11,8,767.92,767.92,34.38,13.37,4.17,287.3,98.4,98.26
2018,3,11,9,626.4,626.45,34.25,13.2,4.3,288.7,98.31,98.17
2018,3,11,10,432.77,432.9,33.58,13.27,4.43,294.7,98.27,98.13
2018,3,11,11,216.25,216.38,32.16,14.04,4.23,302.0,98.27,98.13
2018,3,11,12,38.08,38.1,27.21,19.03,2.95,312.4,98.32,98.17
2018,3,11,13,0.0,0.0,24.44,22.85,3.35,319.4,98.38,98.24
2018,3,11,14,0.0,0.0,23.48,25.1,3.41,323.2,98.47,98.33
2018,3,11,15,0.0,0.0,22.58,27.55,3.41,323.2,98.55,98.4
2018,3,11,16,0.0,0.0,21.66,30.43,3.38,321.7,98.57,98.43
2018,3,11,17,0.0,0.0,20.8,33.29,3.32,321.2,98.56,98.42
2018,3,11,18,0.0,0.0,20.04,36.16,3.29,320.8,98.55,98.41
2018,3,11,19,0.0,0.0,19.37,38.88,3.25,321.4,98.54,98.39
2018,3,11,20,0.0,0.0,18.71,41.68,3.22,323.8,98.53,98.38
2018,3,11,21,0.0,0.0,18.0,44.48,3.12,327.2,98.51,98.36
2018,3,11,22,0.0,0.0,17.23,47.41,2.9,331.6,98.5,98.35
2018,3,11,23,0.0,0.0,16.5,50.33,2.74,334.5,98.49,98.34
2018,3,12,0,0.0,0.0,15.96,52.72,2.59,332.0,98.53,98.38
2018,3,12,1,39.4,39.42,17.14,49.25,2.09,323.3,98.58,98.43
2018,3,12,2,221.1,221.25,20.99,38.69,2.43,307.2,98.64,98.49
2018,3,12,3,437.85,438.05,25.19,29.34,1.99,292.8,98.69,98.54
2018,3,12,4,632.35,632.53,31.48,15.92,3.45,293.4,98.7,98.56
2018,3,12,5,774.97,775.1,33.67,12.89,3.88,288.3,98.66,98.52
2018,3,12,6,848.2,848.2,34.84,11.31,3.99,287.8,98.58,98.45
2018,3,12,7,849.38,849.38,35.55,10.18,4.11,289.3,98.48,98.34
2018,3,12,8,776.35,776.35,35.74,9.53,4.24,291.9,98.38,98.24
2018,3,12,9,636.25,636.28,35.44,9.3,4.18,297.1,98.29,98.16
2018,3,12,10,443.58,443.58,34.64,9.46,4.08,302.5,98.25,98.12
2018,3,12,11,225.2,225.2,33.08,10.22,3.61,307.9,98.26,98.13
2018,3,12,12,40.03,40.03,27.67,14.79,2.69,318.9,98.31,98.17
2018,3,12,13,0.0,0.0,24.97,17.16,3.0,327.5,98.37,98.23
2018,3,12,14,0.0,0.0,23.98,18.32,2.99,333.2,98.45,98.3
2018,3,12,15,0.0,0.0,23.06,19.71,2.99,332.9,98.5,98.35
2018,3,12,16,0.0,0.0,22.21,21.29,2.94,330.0,98.5,98.35
2018,3,12,17,0.0,0.0,21.49,22.79,2.86,328.6,98.47,98.32
2018,3,12,18,0.0,0.0,20.81,24.27,2.77,328.4,98.43,98.28
2018,3,12,19,0.0,0.0,20.16,25.78,2.7,328.5,98.4,98.25
2018,3,12,20,0.0,0.0,19.51,27.25,2.58,329.3,98.36,98.22
2018,3,12,21,0.0,0.0,19.14,28.16,2.46,330.0,98.32,98.18
2018,3,12,22,0.0,0.0,18.84,28.83,2.31,330.1,98.31,98.16
2018,3,12,23,0.0,0.0,18.58,29.45,2.08,327.8,98.32,98.17
2018,3,13,0,0.0,0.0,18.47,29.82,1.76,320.1,98.37,98.23
2018,3,13,1,43.28,43.28,19.17,28.71,1.38,302.3,98.45,98.3
2018,3,13,2,234.6,234.62,22.53,23.37,1.45,272.0,98.53,98.38
2018,3,13,3,461.0,461.02,26.51,18.33,1.4,246.9,98.57,98.43
2018,3,13,4,659.83,659.83,32.89,11.88,2.37,272.9,98.57,98.43
2018,3,13,5,805.1,805.1,35.17,10.18,2.72,267.9,98.53,98.39
2018,3,13,6,851.28,851.62,36.32,9.39,2.69,258.6,98.43,98.29
2018,3,13,7,854.88,855.2,37.12,8.76,2.78,252.2,98.31,98.17
2018,3,13,8,784.22,784.22,37.47,8.31,2.9,249.2,98.19,98.05
2018,3,13,9,646.42,646.45,37.37,8.05,2.76,251.2,98.1,97.96
2018,3,13,10,454.3,454.35,36.8,7.98,2.37,257.5,98.05,97.91
2018,3,13,11,232.77,232.82,35.27,9.0,1.56,269.6,98.04,97.9
2018,3,13,12,42.5,42.53,32.33,11.13,1.1,323.1,98.07,97.93
2018,3,13,13,0.0,0.0,29.62,12.35,1.45,9.5,98.11,97.97
2018,3,13,14,0.0,0.0,27.96,13.65,1.9,35.8,98.17,98.02
2018,3,13,15,0.0,0.0,26.46,15.09,2.02,59.0,98.22,98.08
2018,3,13,16,0.0,0.0,25.44,16.13,1.99,86.5,98.24,98.1
2018,3,13,17,0.0,0.0,24.3,17.27,2.09,111.0,98.24,98.09
2018,3,13,18,0.0,0.0,23.18,18.24,2.22,125.5,98.21,98.07
2018,3,13,19,0.0,0.0,22.29,19.02,2.25,131.2,98.18,98.04
2018,3,13,20,0.0,0.0,21.58,19.42,2.08,139.1,98.15,98.0
2018,3,13,21,0.0,0.0,20.85,19.86,1.86,162.1,98.12,97.97
2018,3,13,22,0.0,0.0,19.91,20.51,1.89,200.4,98.11,97.97
2018,3,13,23,0.0,0.0,18.74,21.48,2.09,229.8,98.13,97.98
2018,3,14,0,0.0,0.0,17.88,22.22,2.18,243.6,98.18,98.03
2018,3,14,1,45.22,48.78,18.63,20.99,2.06,247.8,98.23,98.09
2018,3,14,2,203.52,251.82,23.35,15.44,2.35,249.9,98.31,98.17
2018,3,14,3,374.4,475.08,27.35,12.14,1.8,254.6,98.36,98.22
2018,3,14,4,553.9,670.28,33.36,8.97,3.55,245.5,98.36,98.22
2018,3,14,5,693.28,810.95,35.35,8.61,4.44,241.6,98.32,98.19
2018,3,14,6,723.5,808.97,36.18,8.61,4.96,243.4,98.25,98.11
2018,3,14,7,646.1,806.88,36.67,8.58,5.3,247.1,98.14,98.0
2018,3,14,8,701.05,734.7,36.71,8.83,5.36,250.0,98.03,97.89
2018,3,14,9,563.6,601.28,36.18,9.36,4.91,250.2,97.94,97.81
2018,3,14,10,395.85,417.35,35.25,10.13,4.0,247.5,97.89,97.76
2018,3,14,11,202.25,210.2,33.79,11.25,2.78,243.1,97.88,97.74
2018,3,14,12,37.78,38.25,30.03,14.98,1.6,239.1,97.9,97.76
2018,3,14,13,0.0,0.0,29.29,15.3,1.08,228.4,97.95,97.81
2018,3,14,14,0.0,0.0,28.39,16.21,0.81,196.4,98.01,97.87
2018,3,14,15,0.0,0.0,26.23,18.68,1.21,184.7,98.06,97.92
2018,3,14,16,0.0,0.0,24.42,21.17,1.77,199.9,98.09,97.95
2018,3,14,17,0.0,0.0,22.58,23.59,2.19,222.8,98.09,97.94
2018,3,14,18,0.0,0.0,21.13,24.71,2.66,240.0,98.08,97.94
2018,3,14,19,0.0,0.0,20.12,24.23,3.03,250.0,98.08,97.93
2018,3,14,20,0.0,0.0,19.24,24.04,3.4,257.3,98.05,97.91
2018,3,14,21,0.0,0.0,18.37,25.23,3.45,260.8,98.04,97.9
2018,3,14,22,0.0,0.0,17.62,28.01,3.33,262.4,98.06,97.91
2018,3,14,23,0.0,0.0,17.15,31.76,3.2,263.2,98.1,97.95
2018,3,15,0,0.0,0.0,16.99,36.32,3.16,265.8,98.17,98.02
2018,3,15,1,36.12,40.95,18.75,36.6,2.93,268.2,98.26,98.11
2018,3,15,2,168.62,213.25,22.84,31.08,3.78,270.9,98.35,98.21
2018,3,15,3,333.52,418.8,27.03,25.01,3.33,278.3,98.42,98.28
2018,3,15,4,476.88,607.12,31.12,17.39,4.39,287.7,98.44,98.3
2018,3,15,5,555.65,759.97,32.68,14.74,4.33,291.4,98.42,98.28
2018,3,15,6,635.6,861.25,33.73,12.87,4.4,292.1,98.34,98.2
2018,3,15,7,740.9,866.28,34.42,11.42,4.68,292.0,98.24,98.1
2018,3,15,8,713.2,793.4,34.68,10.47,5.1,292.1,98.12,97.98
2018,3,15,9,647.33,648.12,34.45,10.11,5.56,293.2,98.04,97.9
2018,3,15,10,413.55,415.4,33.69,10.39,5.95,294.2,98.0,97.86
2018,3,15,11,199.52,201.27,32.24,11.63,5.9,295.2,98.0,97.86
2018,3,15,12,35.42,35.6,28.22,15.84,3.73,296.3,98.04,97.9
2018,3,15,13,0.0,0.0,25.02,20.72,3.56,298.5,98.11,97.97
2018,3,15,14,0.0,0.0,23.99,23.37,3.55,302.3,98.19,98.04
2018,3,15,15,0.0,0.0,22.82,25.55,3.33,309.5,98.26,98.12
2018,3,15,16,0.0,0.0,21.7,27.24,3.12,320.2,98.29,98.15
2018,3,15,17,0.0,0.0,20.77,28.72,3.01,333.1,98.3,98.16
2018,3,15,18,0.0,0.0,19.96,30.12,2.92,346.5,98.29,98.14
2018,3,15,19,0.0,0.0,19.19,31.87,2.86,359.2,98.28,98.13
2018,3,15,20,0.0,0.0,18.5,33.86,2.81,10.5,98.25,98.1
2018,3,15,21,0.0,0.0,17.87,35.83,2.68,17.4,98.22,98.07
2018,3,15,22,0.0,0.0,17.51,37.27,2.39,19.8,98.21,98.06
2018,3,15,23,0.0,0.0,17.8,37.07,1.89,18.8,98.23,98.09
2018,3,16,0,0.0,0.0,18.31,36.14,1.28,14.0,98.27,98.13
2018,3,16,1,41.78,49.03,19.19,34.43,0.68,358.3,98.33,98.18
2018,3,16,2,176.85,239.75,21.91,29.13,0.46,307.9,98.38,98.24
2018,3,16,3,326.95,458.83,25.9,22.55,0.76,302.6,98.43,98.29
2018,3,16,4,539.75,649.33,30.39,16.25,1.42,308.2,98.44,98.3
2018,3,16,5,607.65,786.7,32.14,14.97,2.01,295.0,98.42,98.28
2018,3,16,6,650.58,802.4,33.11,14.44,2.53,294.5,98.34,98.2
2018,3,16,7,718.97,796.2,33.64,14.18,3.07,296.9,98.24,98.1
2018,3,16,8,700.22,714.5,33.7,14.12,3.65,299.7,98.13,97.99
2018,3,16,9,577.7,578.95,33.43,14.08,3.93,303.4,98.06,97.92
2018,3,16,10,402.65,404.85,32.66,14.22,4.02,307.7,98.03,97.89
2018,3,16,11,226.1,228.8,31.31,14.87,3.96,312.2,98.04,97.9
2018,3,16,12,40.35,40.58,27.34,18.58,2.69,318.3,98.09,97.95
2018,3,16,13,0.0,0.0,24.3,21.9,3.06,323.1,98.16,98.02
2018,3,16,14,0.0,0.0,23.25,23.24,3.18,325.4,98.24,98.1
2018,3,16,15,0.0,0.0,22.25,24.77,3.23,326.4,98.31,98.17
2018,3,16,16,0.0,0.0,21.28,26.42,3.25,325.9,98.35,98.2
2018,3,16,17,0.0,0.0,20.39,28.04,3.28,324.8,98.36,98.22
2018,3,16,18,0.0,0.0,19.56,29.38,3.33,323.8,98.38,98.23
2018,3,16,19,0.0,0.0,18.73,30.51,3.31,324.3,98.38,98.23
2018,3,16,20,0.0,0.0,17.87,31.42,3.23,325.3,98.35,98.21
2018,3,16,21,0.0,0.0,17.0,32.06,3.08,324.5,98.33,98.19
2018,3,16,22,0.0,0.0,16.14,32.83,2.92,322.4,98.33,98.18
2018,3,16,23,0.0,0.0,15.35,33.81,2.8,319.5,98.34,98.19
2018,3,17,0,0.0,0.0,14.68,35.04,2.74,314.9,98.38,98.23
2018,3,17,1,53.0,53.08,16.19,31.9,2.93,308.4,98.44,98.29
2018,3,17,2,243.75,243.95,19.49,26.08,3.5,300.2,98.51,98.37
2018,3,17,3,468.45,468.62,24.25,19.82,3.74,302.7,98.57,98.43
2018,3,17,4,667.92,668.03,28.27,15.76,5.57,313.9,98.59,98.44
2018,3,17,5,813.1,813.12,29.92,13.61,5.8,311.2,98.56,98.42
2018,3,17,6,923.2,923.2,31.15,11.81,6.12,309.6,98.51,98.37
2018,3,17,7,922.28,922.28,31.95,10.71,6.4,309.3,98.42,98.28
2018,3,17,8,847.2,847.25,32.22,10.18,6.61,309.1,98.33,98.19
2018,3,17,9,703.92,704.03,32.0,10.01,6.53,310.5,98.27,98.13
2018,3,17,10,505.5,505.65,31.25,10.23,6.16,313.0,98.24,98.1
2018,3,17,11,273.6,273.77,29.94,10.92,5.46,315.6,98.25,98.11
2018,3,17,12,56.33,56.4,25.68,14.38,3.14,317.7,98.29,98.15
2018,3,17,13,0.0,0.0,22.12,18.01,3.15,318.0,98.37,98.22
2018,3,17,14,0.0,0.0,21.07,19.41,3.07,315.3,98.45,98.31
2018,3,17,15,0.0,0.0,20.15,20.82,3.05,309.9,98.51,98.37
2018,3,17,16,0.0,0.0,19.32,22.42,3.09,306.7,98.54,98.39
2018,3,17,17,0.0,0.0,18.58,23.92,3.1,309.2,98.53,98.38
2018,3,17,18,0.0,0.0,17.96,25.1,3.01,315.3,98.51,98.36
2018,3,17,19,0.0,0.0,17.32,26.2,2.95,320.2,98.49,98.34
2018,3,17,20,0.0,0.0,16.7,27.16,2.9,322.1,98.47,98.32
2018,3,17,21,0.0,0.0,16.18,27.99,2.83,321.6,98.45,98.3
2018,3,17,22,0.0,0.0,15.77,28.47,2.74,319.1,98.45,98.3
2018,3,17,23,0.0,0.0,15.33,29.29,2.69,315.6,98.48,98.34
2018,3,18,0,0.0,0.0,14.9,30.13,2.67,310.9,98.53,98.38
2018,3,18,1,65.68,66.12,16.38,27.59,2.42,306.8,98.59,98.44
2018,3,18,2,284.38,286.3,21.09,20.69,3.13,302.7,98.66,98.51
